Episode,Observation,Action1,Action2
1,"[ 0.38434358  0.4077298   0.51813908  0.89803664  0.87432385  0.92752399
  0.57488342  0.42710979  0.38659159 -0.23827484 -0.00110654 -0.36837168
  0.38366017  0.41831579  0.55228302  0.91065266  0.84744147  0.92397211
  0.53710679  0.41527401  0.38644857  0.21231608  0.00137939  0.26391588
 -0.06386084 -0.07845378  0.52786395  0.65427418]","[1, 0]","[1, 1]"
1,"[ 0.38442846  0.40742     0.51706195  0.8935718   0.8728912   0.92509626
  0.57636102  0.42755607  0.3866     -0.23673829 -0.00106834 -0.36943337
  0.38374878  0.41930621  0.55529819  0.906557    0.84540244  0.92371791
  0.53441054  0.41439329  0.38643913  0.21019068  0.00133043  0.26071225
 -0.06386084 -0.07845378  0.52786395  0.65427418]","[1, 0]","[1, 1]"
1,"[ 0.38449546  0.40681504  0.51514482  0.885933    0.8716615   0.92226059
  0.57901288  0.42841103  0.38670138 -0.23531999 -0.00108541 -0.36834586
  0.38393664  0.42048872  0.55874768  0.90244219  0.84348468  0.92376936
  0.53141312  0.41336582  0.38636019  0.20815438  0.00119708  0.25671426
 -0.06386084 -0.07845378  0.52786396  0.65427419]","[1, 0]","[1, 0]"
1,"[ 0.38455559  0.40595391  0.5124938   0.87558517  0.87061021  0.91905469
  0.58277183  0.42964864  0.38689347 -0.23398593 -0.00115104 -0.36535511
  0.38401755  0.42087859  0.55984934  0.89978648  0.84159053  0.92235509
  0.53047341  0.41303143  0.38631758  0.20621929  0.00113543  0.25672912
 -0.06386084 -0.07845378  0.52786396  0.65427419]","[1, 0]","[1, 0]"
1,"[ 0.38454453  0.40524222  0.51042231  0.86775471  0.86945417  0.91625159
  0.58576943  0.43067439  0.38711242 -0.2325981  -0.00126562 -0.36362812
  0.38407936  0.42109538  0.56042701  0.89731938  0.83957279  0.92046953
  0.52998145  0.41284397  0.38627558  0.204181    0.00108368  0.2577691
 -0.06386084 -0.07845378  0.52786397  0.6542742 ]","[1, 0]","[1, 0]"
1,"[ 0.38460183  0.40428321  0.50752005  0.8567166   0.86850976  0.91295435
  0.59012878  0.43212718  0.38738432 -0.23128596 -0.00137225 -0.35984029
  0.38414476  0.4213205   0.56102481  0.89475127  0.83746712  0.9184954
  0.52947464  0.41264997  0.38623112  0.20205368  0.0010289   0.25889333
 -0.06386084 -0.07845378  0.52786397  0.6542742 ]","[1, 0]","[1, 0]"
1,"[ 0.38461756  0.40342257  0.50499383  0.84732614  0.8675077   0.90992252
  0.59403369  0.43345408  0.38767724 -0.22994046 -0.00151002 -0.35685529
  0.38417981  0.42139628  0.56119834  0.89243253  0.83536892  0.91627538
  0.52932548  0.41258253  0.38620132  0.19995095  0.00099663  0.26075593
 -0.06386084 -0.07845378  0.52786398  0.6542742 ]","[1, 0]","[1, 0]"
1,"[ 0.38459518  0.40257375  0.50258121  0.8385594   0.86649474  0.90700054
  0.59785482  0.43477827  0.38801177 -0.2285813  -0.0016874  -0.35403824
  0.38424489  0.42163616  0.56184592  0.88995382  0.83337295  0.91445153
  0.52878098  0.41237791  0.38616003  0.1979304   0.00094359  0.26174911
 -0.06386084 -0.07845378  0.52786398  0.65427421]","[1, 0]","[1, 0]"
1,"[ 3.84572982e-01  4.01966369e-01  5.00873152e-01  8.32427677e-01
  8.65502223e-01  9.04646978e-01  6.00623243e-01  4.35742949e-01
  3.88267741e-01 -2.27331061e-01 -1.82558253e-03 -3.52667364e-01
  3.84376655e-01  4.22280587e-01  5.63681400e-01  8.86979903e-01
  8.31544881e-01  9.13526897e-01  5.27263215e-01  4.11842115e-01
  3.86102550e-01  1.96023319e-01  8.49096441e-04  2.60637870e-01
 -6.38608354e-02 -7.84537788e-02  5.27863983e-01  6.54274208e-01]","[1, 0]","[1, 0]"
1,"[ 3.84416033e-01  4.01999504e-01  5.01234807e-01  8.34133510e-01
  8.64154590e-01  9.03681654e-01  5.99937202e-01  4.35599645e-01
  3.88344468e-01 -2.26077712e-01 -1.94227192e-03 -3.56261746e-01
  3.84456128e-01  4.22535940e-01  5.64351530e-01  8.84520803e-01
  8.29559669e-01  9.11708541e-01  5.26709572e-01  4.11626524e-01
  3.86049442e-01  1.94011114e-01  7.82969267e-04  2.61635667e-01
 -6.38608354e-02 -7.84537788e-02  5.27863986e-01  6.54274210e-01]","[1, 0]","[1, 0]"
1,"[ 3.84658865e-01  4.01223277e-01  4.98602015e-01  8.24061386e-01
  8.63075159e-01  9.00241423e-01  6.04465886e-01  4.37015389e-01
  3.88533651e-01 -2.24521396e-01 -1.91462920e-03 -3.53766132e-01
  3.84537895e-01  4.22795976e-01  5.65032811e-01  8.82064918e-01
  8.27579410e-01  9.09898399e-01  5.26149599e-01  4.11407877e-01
  3.85995046e-01  1.92002910e-01  7.15055325e-04  2.62639929e-01
 -6.38608354e-02 -7.84537788e-02  5.27863989e-01  6.54274213e-01]","[1, 0]","[1, 0]"
1,"[ 3.84853134e-01  4.00562692e-01  4.96397461e-01  8.15760656e-01
  8.62057344e-01  8.97246195e-01  6.08380216e-01  4.38251471e-01
  3.88727163e-01 -2.23077234e-01 -1.91343349e-03 -3.51936361e-01
  3.84643582e-01  4.22862713e-01  5.65024893e-01  8.79899840e-01
  8.25454456e-01  9.07455928e-01  5.26135756e-01  4.11333457e-01
  3.85881460e-01  1.89887996e-01  6.05646907e-04  2.64876438e-01
 -6.38608354e-02 -7.84537788e-02  5.27863991e-01  6.54274215e-01]","[1, 0]","[1, 0]"
1,"[ 3.85070835e-01  3.99708120e-01  4.93620912e-01  8.05509742e-01
  8.61359783e-01  8.94101730e-01  6.13462436e-01  4.39880195e-01
  3.89028688e-01 -2.21807607e-01 -1.95397979e-03 -3.48138646e-01
  3.84640062e-01  4.22554644e-01  5.64017227e-01  8.78328351e-01
  8.23405042e-01  9.04551745e-01  5.26944691e-01  4.11573525e-01
  3.85837159e-01  1.87891136e-01  5.85430807e-04  2.68763300e-01
 -6.38608354e-02 -7.84537788e-02  5.27863993e-01  6.54274217e-01]","[1, 0]","[1, 0]"
1,"[ 3.85250256e-01  3.98893890e-01  4.91040559e-01  7.96169753e-01
  8.60634802e-01  8.91114174e-01  6.18343546e-01  4.41464749e-01
  3.89363376e-01 -2.20518087e-01 -2.02999108e-03 -3.44727678e-01
  3.84598900e-01  4.22038541e-01  5.62409236e-01  8.77108106e-01
  8.21370293e-01  9.01310871e-01  5.28259518e-01  4.11989346e-01
  3.85808554e-01  1.85932054e-01  5.91872829e-04  2.73677381e-01
 -6.38608354e-02 -7.84537788e-02  5.27863996e-01  6.54274218e-01]","[1, 0]","[1, 0]"
1,"[ 3.85458705e-01  3.98010887e-01  4.88240222e-01  7.86142216e-01
  8.60122654e-01  8.88131921e-01  6.23850175e-01  4.43251351e-01
  3.89757259e-01 -2.19344458e-01 -2.12064100e-03 -3.40348440e-01
  3.84652926e-01  4.22173336e-01  5.62736074e-01  8.74806226e-01
  8.19357277e-01  8.99262774e-01  5.27982800e-01  4.11871649e-01
  3.85765468e-01  1.83908603e-01  5.43479444e-04  2.75421967e-01
 -6.38608354e-02 -7.84537788e-02  5.27863998e-01  6.54274220e-01]","[1, 0]","[1, 0]"
1,"[ 3.85392052e-01  3.97468944e-01  4.86842265e-01  7.81570008e-01
  8.59285171e-01  8.86212280e-01  6.26527880e-01  4.44218548e-01
  3.90095643e-01 -2.18213421e-01 -2.32108588e-03 -3.39228087e-01
  3.84720482e-01  4.22428047e-01  5.63428076e-01  8.72288438e-01
  8.17338796e-01  8.97431041e-01  5.27407260e-01  4.11656725e-01
  3.85724489e-01  1.81863180e-01  4.89376321e-04  2.76613106e-01
 -6.38608354e-02 -7.84537788e-02  5.27863999e-01  6.54274221e-01]","[1, 0]","[1, 0]"
1,"[ 3.85329837e-01  3.96930272e-01  4.85450253e-01  7.77034140e-01
  8.58455528e-01  8.84299510e-01  6.29242189e-01  4.45196004e-01
  3.90437978e-01 -2.17081742e-01 -2.52112197e-03 -3.38121238e-01
  3.84792350e-01  4.22697794e-01  5.64161042e-01  8.69811154e-01
  8.15375205e-01  8.95679397e-01  5.26801286e-01  4.11430343e-01
  3.85681534e-01  1.79870273e-01  4.32129964e-04  2.77706696e-01
 -6.38608354e-02 -7.84537788e-02  5.27864001e-01  6.54274223e-01]","[1, 0]","[1, 0]"
1,"[ 3.86032161e-01  3.95478968e-01  4.80365561e-01  7.58731624e-01
  8.58380195e-01  8.79386092e-01  6.40515535e-01  4.48699186e-01
  3.91114983e-01 -2.15494416e-01 -2.50431373e-03 -3.28646667e-01
  3.84864248e-01  4.22978078e-01  5.64929505e-01  8.67296515e-01
  8.13393690e-01  8.93928156e-01  5.26170669e-01  4.11197125e-01
  3.85641059e-01  1.77856957e-01  3.76113111e-04  2.78804863e-01
 -6.38608354e-02 -7.84537788e-02  5.27864003e-01  6.54274224e-01]","[1, 0]","[1, 0]"
1,"[ 3.86714189e-01  3.93794228e-01  4.74764984e-01  7.39345622e-01
  8.58820613e-01  8.74544070e-01  6.53866089e-01  4.52932729e-01
  3.92129335e-01 -2.14077025e-01 -2.66334223e-03 -3.16450782e-01
  3.84965874e-01  4.23031323e-01  5.64886077e-01  8.65187627e-01
  8.11307108e-01  8.91511814e-01  5.26186361e-01  4.11134174e-01
  3.85530338e-01  1.75781426e-01  2.70154854e-04  2.81284773e-01
 -6.38608354e-02 -7.84537788e-02  5.27864004e-01  6.54274225e-01]","[1, 0]","[1, 0]"
1,"[ 3.87507766e-01  3.92028990e-01  4.68882811e-01  7.19456705e-01
  8.59775915e-01  8.69807301e-01  6.69258522e-01  4.57796205e-01
  3.93388940e-01 -2.12786170e-01 -2.88630961e-03 -3.02318650e-01
  3.85095277e-01  4.23222468e-01  5.65237254e-01  8.62906168e-01
  8.09258547e-01  8.89363590e-01  5.25880794e-01  4.10958356e-01
  3.85408720e-01  1.73726136e-01  1.44870331e-04  2.83097720e-01
 -6.38608354e-02 -7.84537788e-02  5.27864006e-01  6.54274226e-01]","[1, 0]","[1, 0]"
1,"[ 3.88416812e-01  3.90337981e-01  4.63137163e-01  7.00389980e-01
  8.61042288e-01  8.65301135e-01  6.85919068e-01  4.63004006e-01
  3.94803153e-01 -2.11516000e-01 -3.12627364e-03 -2.87746989e-01
  3.85190763e-01  4.23427913e-01  5.65708772e-01  8.60555700e-01
  8.07240069e-01  8.87355929e-01  5.25486276e-01  4.10779062e-01
  3.85329291e-01  1.71692294e-01  5.76159266e-05  2.84773200e-01
 -6.38608354e-02 -7.84537788e-02  5.27864007e-01  6.54274227e-01]","[1, 0]","[1, 0]"
1,"[ 3.89392897e-01  3.88713876e-01  4.57578068e-01  6.82341302e-01
  8.62574417e-01  8.61070266e-01  7.03744546e-01  4.68531194e-01
  3.96391769e-01 -2.10254047e-01 -3.41638751e-03 -2.72873353e-01
  3.85272521e-01  4.23678371e-01  5.66358775e-01  8.58197217e-01
  8.05323608e-01  8.85584916e-01  5.24954249e-01  4.10568795e-01
  3.85273614e-01  1.69750009e-01 -1.09118715e-05  2.86101893e-01
 -6.38608354e-02 -7.84537788e-02  5.27864008e-01  6.54274228e-01]","[1, 0]","[1, 0]"
1,"[ 3.90087450e-01  3.87437391e-01  4.53380407e-01  6.69140826e-01
  8.63755355e-01  8.57887431e-01  7.18252501e-01  4.73048475e-01
  3.97804277e-01 -2.09147405e-01 -3.75824178e-03 -2.61355068e-01
  3.85349201e-01  4.24024704e-01  5.67337394e-01  8.55551589e-01
  8.03321708e-01  8.83929675e-01  5.24167912e-01  4.10288068e-01
  3.85240722e-01  1.67704054e-01 -6.55001104e-05  2.87088063e-01
 -6.38608354e-02 -7.84537788e-02  5.27864009e-01  6.54274229e-01]","[1, 0]","[1, 0]"
1,"[ 3.90795204e-01  3.86195453e-01  4.49310400e-01  6.56568257e-01
  8.65018566e-01  8.54837095e-01  7.33396327e-01  4.77732115e-01
  3.99320658e-01 -2.08001929e-01 -4.14184955e-03 -2.49861301e-01
  3.85408592e-01  4.24774721e-01  5.69695000e-01  8.52076049e-01
  8.01306473e-01  8.83135658e-01  5.22329233e-01  4.09715345e-01
  3.85303118e-01  1.65564034e-01 -6.38077306e-05  2.86103691e-01
 -6.38608354e-02 -7.84537788e-02  5.27864010e-01  6.54274230e-01]","[1, 0]","[1, 1]"
1,"[ 3.91362081e-01  3.85194646e-01  4.46076009e-01  6.46762957e-01
  8.65888676e-01  8.52243226e-01  7.46211455e-01  4.81678544e-01
  4.00644127e-01 -2.06835549e-01 -4.49990044e-03 -2.41051392e-01
  3.85588519e-01  4.25922132e-01  5.73125886e-01  8.48323377e-01
  7.99492566e-01  8.83104338e-01  5.19706165e-01  4.08843386e-01
  3.85309726e-01  1.63558739e-01 -1.50166104e-04  2.83187388e-01
 -6.38608354e-02 -7.84537788e-02  5.27864011e-01  6.54274230e-01]","[1, 0]","[1, 1]"
1,"[ 3.91854445e-01  3.84363693e-01  4.43389870e-01  6.38714969e-01
  8.66573030e-01  8.50007482e-01  7.57463677e-01  4.85118571e-01
  4.01818469e-01 -2.05731425e-01 -4.82140427e-03 -2.33867076e-01
  3.85665269e-01  4.26055199e-01  5.73401553e-01  8.46160890e-01
  7.97541377e-01  8.81048949e-01  5.19483455e-01  4.08728191e-01
  3.85243100e-01  1.61599473e-01 -2.21628312e-04  2.85309539e-01
 -6.38608354e-02 -7.84537788e-02  5.27864012e-01  6.54274231e-01]","[1, 0]","[1, 1]"
1,"[ 3.93526003e-01  3.83225772e-01  4.38506903e-01  6.23315671e-01
  8.69045149e-01  8.46298581e-01  7.81463376e-01  4.91997180e-01
  4.03880667e-01 -2.04181523e-01 -4.98766075e-03 -2.19353320e-01
  3.85803179e-01  4.27143069e-01  5.76747845e-01  8.42260717e-01
  7.95535114e-01  8.80761588e-01  5.17019695e-01  4.07941080e-01
  3.85309972e-01  1.59384765e-01 -2.56839964e-04  2.83071186e-01
 -6.38608354e-02 -7.84537788e-02  5.27864012e-01  6.54274232e-01]","[1, 0]","[1, 1]"
1,"[ 3.95363090e-01  3.82208998e-01  4.33820650e-01  6.08679805e-01
  8.71858797e-01  8.42851258e-01  8.07558225e-01  4.99308943e-01
  4.06119074e-01 -2.02617014e-01 -5.15530351e-03 -2.04755725e-01
  3.86007300e-01  4.28496703e-01  5.80866789e-01  8.38172124e-01
  7.93665603e-01  8.79335598e-01  5.14081986e-01  4.06989402e-01
  3.85378468e-01  1.57238096e-01 -3.24238456e-04  2.79635174e-01
 -6.38608354e-02 -7.84537788e-02  5.27864013e-01  6.54274232e-01]","[1, 0]","[1, 1]"
1,"[ 3.97461518e-01  3.81258256e-01  4.29090746e-01  5.94062072e-01
  8.75480251e-01  8.39789661e-01  8.37535375e-01  5.07507507e-01
  4.08685167e-01 -2.01229013e-01 -5.34904175e-03 -1.88436277e-01
  3.86261437e-01  4.30066231e-01  5.85640479e-01  8.33949028e-01
  7.91915646e-01  8.66668683e-01  5.10807966e-01  4.05929365e-01
  3.85469380e-01  1.55138090e-01 -4.05317852e-04  2.75297567e-01
 -6.38608354e-02 -7.84537788e-02  5.27864014e-01  6.54274233e-01]","[1, 0]","[1, 1]"
1,"[ 3.99701180e-01  3.80357843e-01  4.24433780e-01  5.79923525e-01
  8.79640464e-01  8.37070708e-01  8.71032676e-01  5.16463907e-01
  4.11582027e-01 -1.99882599e-01 -5.62727366e-03 -1.71147205e-01
  3.86532989e-01  4.31090327e-01  5.88531497e-01  8.30654400e-01
  7.90036131e-01  8.59512520e-01  5.08851450e-01  4.05221758e-01
  3.85406771e-01  1.53049610e-01 -5.71689907e-04  2.73749056e-01
 -6.38608354e-02 -7.84537788e-02  5.27864014e-01  6.54274233e-01]","[1, 0]","[1, 1]"
1,"[ 4.01706522e-01  3.79647935e-01  4.20582722e-01  5.68404153e-01
  8.83435631e-01  8.34924242e-01  9.02325175e-01  5.24627457e-01
  4.14285832e-01 -1.98645284e-01 -5.92454105e-03 -1.56288826e-01
  3.86831412e-01  4.32309223e-01  5.92046972e-01  8.27179334e-01
  7.88251153e-01  8.51031545e-01  5.06544679e-01  4.04411879e-01
  3.85379708e-01  1.50993019e-01 -7.33582626e-04  2.71347482e-01
 -6.38608354e-02 -7.84537788e-02  5.27864015e-01  6.54274234e-01]","[1, 0]","[1, 1]"
1,"[ 0.40383752  0.37900265  0.4168271   0.55728594  0.88759939  0.83301452
  0.91614933  0.53335681  0.41721959 -0.19740729 -0.00626461 -0.14101109
  0.38711643  0.43284369  0.59323212  0.82474896  0.78630333  0.84853428
  0.50571199  0.40399557  0.38516334  0.14898121 -0.00098332  0.27217228
 -0.06386084 -0.07845378  0.52786402  0.65427423]","[1, 0]","[1, 1]"
1,"[ 0.40612896  0.37842017  0.41312894  0.54643874  0.89222993  0.83135614
  0.90760828  0.54280063  0.42043015 -0.19617964 -0.00665123 -0.1250607
  0.38724287  0.43251452  0.59179541  0.82329086  0.78411214  0.85234057
  0.50654741  0.40412015  0.38488891  0.14694637 -0.00118327  0.27696326
 -0.06386084 -0.07845378  0.52786402  0.65427423]","[1, 0]","[1, 1]"
1,"[ 0.40838479  0.37805291  0.41002152  0.53724145  0.89661866  0.83002428
  0.90021215  0.55163354  0.42340517 -0.19501493 -0.00694246 -0.11126913
  0.38731617  0.4319453   0.5896603   0.82215299  0.78191888  0.85793181
  0.50785823  0.40440927  0.38461849  0.14495831 -0.00135489  0.28282105
 -0.06386084 -0.07845378  0.52786402  0.65427423]","[1, 0]","[1, 1]"
1,"[ 0.41250646  0.37795183  0.40573382  0.52403303  0.90428175  0.82853233
  0.88943501  0.56595239  0.42806045 -0.19336729 -0.00711465 -0.0907731
  0.38742526  0.43260781  0.59169231  0.81898606  0.77982503  0.85290374
  0.5065443   0.40399003  0.38467265  0.1427054  -0.00138181  0.28333167
 -0.06386084 -0.07845378  0.52786402  0.65427424]","[1, 0]","[1, 1]"
1,"[ 0.41725885  0.37799041  0.40131927  0.51055772  0.88706147  0.82776083
  0.87884868  0.58297813  0.43367353 -0.19184803 -0.00741769 -0.06697192
  0.3875608   0.43310833  0.59310777  0.8160603   0.77762838  0.84956075
  0.50562065  0.40365572  0.38464578  0.14040574 -0.00146241  0.28479216
 -0.06386084 -0.07845378  0.52786402  0.65427424]","[1, 0]","[1, 1]"
1,"[ 0.42245971  0.37828508  0.39722293  0.49796237  0.83810921  0.82765142
  0.86908562  0.60167783  0.43982967 -0.19037484 -0.00774679 -0.04270142
  0.38774915  0.43403803  0.59589453  0.8126975   0.77562898  0.8429911
  0.50386278  0.40307385  0.38468897  0.13818041 -0.00153414  0.28426085
 -0.06386084 -0.07845378  0.52786402  0.65427424]","[1, 0]","[1, 1]"
1,"[ 0.42823233  0.3788345   0.39334421  0.4859352   0.79353881  0.82833712
  0.86006319  0.62272056  0.4467321  -0.18901852 -0.008132   -0.01699961
  0.38801353  0.43542705  0.60012257  0.80893406  0.77385132  0.83333972
  0.50128288  0.40224132  0.38479648  0.13603735 -0.00161135  0.28166391
 -0.06386084 -0.07845378  0.52786402  0.65427424]","[1, 0]","[1, 1]"
1,"[ 0.43474703  0.37969703  0.38967889  0.47436772  0.75245194  0.82982294
  0.85163815  0.64674759  0.45453337 -0.18768965 -0.00855839  0.01009185
  0.38835296  0.4370547   0.60504293  0.80505356  0.77218552  0.82265269
  0.49838153  0.40129388  0.3849102   0.13392697 -0.00172259  0.27815346
 -0.06386084 -0.07845378  0.52786402  0.65427424]","[1, 0]","[1, 1]"
1,"[ 0.44166692  0.38085015  0.38647046  0.46394914  0.71676571  0.83195151
  0.84422885  0.67254412  0.46277536 -0.18638614 -0.00897801  0.03646287
  0.38874991  0.43895558  0.61083757  0.80102157  0.77067603  0.81070215
  0.49511441  0.40024249  0.38507988  0.13186215 -0.00183419  0.27358995
 -0.06386084 -0.07845378  0.52786402  0.65427424]","[1, 0]","[1, 1]"
1,"[ 0.44944563  0.38245731  0.38368293  0.45430219  0.68449643  0.83489747
  0.83757299  0.70127688  0.47170128 -0.18513902 -0.009295    0.0627961
  0.38910241  0.44003162  0.61382337  0.79809764  0.76895194  0.80496229
  0.49341896  0.39959826  0.38500535  0.12987201 -0.00204575  0.27259825
 -0.06386084 -0.07845378  0.52786402  0.65427424]","[1, 0]","[1, 1]"
1,"[ 0.45789737  0.38444035  0.38132058  0.44553346  0.65581059  0.83852034
  0.83171565  0.73276625  0.48121511 -0.18388654 -0.00955293  0.08845326
  0.38941545  0.44069047  0.61541445  0.79557304  0.76700615  0.80209854
  0.49246821  0.39915257  0.38482008  0.12781077 -0.00229304  0.27356843
 -0.06386084 -0.07845378  0.52786402  0.65427424]","[1, 0]","[1, 0]"
1,"[ 0.4661492   0.38642206  0.37929414  0.43788033  0.63159039  0.84210531
  0.82657188  0.7652089   0.49085476 -0.18234202 -0.00993299  0.11152896
  0.38957284  0.44093077  0.61588733  0.79341849  0.76502786  0.80132284
  0.49215547  0.39896508  0.38468904  0.12581751 -0.00243624  0.27619706
 -0.06386084 -0.07845378  0.52786402  0.65427424]","[1, 0]","[1, 0]"
1,"[ 0.47443106  0.38841169  0.37743965  0.43086347  0.61010121  0.8459946
  0.82209654  0.79986444  0.50097356 -0.1807391  -0.01047102  0.13417457
  0.38975263  0.44132333  0.6168536   0.7910877   0.7630799   0.79959367
  0.49158835  0.3987054   0.38458957  0.12380168 -0.00257469  0.27828875
 -0.06386084 -0.07845378  0.52786402  0.65427424]","[1, 0]","[1, 0]"
1,"[ 0.48169496  0.3901012   0.37585337  0.42503767  0.59288385  0.84959168
  0.81856169  0.83263483  0.51039984 -0.17921513 -0.01113435  0.15407458
  0.39006797  0.44228708  0.61954754  0.78831184  0.76135727  0.79465057
  0.49011766  0.3981499   0.38453605  0.12183295 -0.00275699  0.27799708
 -0.06386084 -0.07845378  0.52786402  0.65427424]","[1, 0]","[1, 0]"
1,"[ 0.4874231   0.39135769  0.37455967  0.42053154  0.58002488  0.8524078
  0.81582038  0.86058501  0.51834954 -0.17776835 -0.0118336   0.16969624
  0.39039032  0.44330067  0.62241473  0.78547249  0.75962774  0.78949906
  0.48858899  0.39758252  0.38450069  0.11983419 -0.00293353  0.27764484
 -0.06386084 -0.07845378  0.52786402  0.65427424]","[1, 0]","[1, 0]"
1,"[ 0.49104368  0.39196953  0.37347453  0.41731615  0.57137592  0.85407755
  0.81377807  0.88101578  0.52423087 -0.1764623  -0.01258037  0.18064819
  0.39072719  0.44443597  0.6257013   0.78239467  0.75781821  0.78371618
  0.4868912   0.39697628  0.38450652  0.11770337 -0.00309645  0.2771529
 -0.06386084 -0.07845378  0.52786402  0.65427424]","[1, 0]","[1, 0]"
1,"[ 0.49278282  0.39198477  0.37250015  0.41505737  0.5658498   0.85462058
  0.81213944  0.89439561  0.52826794 -0.17521252 -0.01337583  0.18763674
  0.39107915  0.44548014  0.62862832  0.7795199   0.75602418  0.77874343
  0.48538366  0.39640364  0.38445553  0.11563017 -0.00329512  0.2770199
 -0.06386084 -0.07845378  0.52786402  0.65427424]","[1, 0]","[1, 0]"
1,"[ 0.49401885  0.39178215  0.37146029  0.41290368  0.56086547  0.85488807
  0.81054475  0.90097629  0.53207585 -0.17392289 -0.01427523  0.19425087
  0.39147744  0.44638854  0.63094432  0.77691174  0.75418936  0.77498692
  0.4841446   0.39585156  0.38427407  0.11359928 -0.00358176  0.27741691
 -0.06386084 -0.07845378  0.52786402  0.65427424]","[1, 0]","[1, 0]"
1,"[ 0.49544941  0.39166981  0.37046982  0.4107722   0.5558699   0.85524806
  0.80895585  0.89695992  0.53600121 -0.17262389 -0.01513249  0.20081198
  0.39212864  0.44727327  0.63251905  0.77445561  0.752021    0.77276279
  0.48309693  0.39513785  0.3836914   0.11138116 -0.00419358  0.27826771
 -0.06386084 -0.07845378  0.52786402  0.65427424]","[1, 0]","[1, 0]"
1,"[ 0.49729383  0.39167196  0.36944875  0.40845704  0.55035217  0.85589786
  0.80733477  0.89257731  0.54047559 -0.17130211 -0.01601622  0.20841203
  0.39284407  0.44875029  0.63612135  0.77149603  0.75014339  0.76715409
  0.48115633  0.39420864  0.38329815  0.10920871 -0.00474162  0.27676876
 -0.06386084 -0.07845378  0.52786402  0.65427424]","[1, 0]","[1, 0]"
1,"[ 0.49640029  0.39077905  0.36847407  0.40722687  0.54838869  0.85491293
  0.806116    0.89089606  0.54219837 -0.17012065 -0.01697338  0.21120103
  0.3935521   0.45082901  0.64200468  0.7679835   0.74862186  0.75798427
  0.47833366  0.39314053  0.38322906  0.10708851 -0.00512268  0.27301336
 -0.06386084 -0.07845378  0.52786402  0.65427424]","[1, 1]","[1, 0]"
1,"[ 0.49372112  0.38922304  0.36739496  0.40648219  0.54828605  0.85287496
  0.80504474  0.89069363  0.54244359 -0.16894408 -0.0180999   0.21178629
  0.39406316  0.45238256  0.64647873  0.76478086  0.74692866  0.75127033
  0.47627385  0.39238214  0.3832228   0.10492942 -0.0053754   0.27158467
 -0.06386084 -0.07845378  0.52786402  0.65427424]","[1, 1]","[1, 0]"
